,PO_Number,PO_Line_Number,Supplier,Vendor_number,Material,Material_Group,PO_Document_Date,Scheduled_relevant_delivery_date,Posting_Date,days_late,expected_lead_time,error_code,material_order_history,avg_material_late,supplier_material_order_history,avg_supplier_material_late,supplier_total_order_history,avg_supplier_general_late,number_line_items,avg_MOQ,avg_unit_price,avg_min_price,delivery_month,dayofweek,time,delivery_season,Material Description,Material Group Description,Invoice ($),Invoice Qty,Purchase Order $,Purchase Order Qty
2787,4508983699,16,ROYAL TECHNOLOGIES CORPORATION,556264,1025207002-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,BUSHING - ARM BLACK,Inj.Molded Plastics,81.6,240.0,81.6,240.0
2788,4508953587,1,B AND V MECHANICAL INC,508355,MRO199983,X714,2019-04-01,2019-04-22 00:00:00,2019-04-09 00:00:00,-13.0,21.0,,321.0,-6.476635514018692,11.0,-15.272727272727272,15.0,-17.333333333333332,1,0.4402730375426621,517.7274402730379,23.568771331058024,April,Monday,,Spring,,,,,,
2789,4508954903,1,DESIGNTEX  GROUP INC,501967,V_00035792-801,060,2019-04-01,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,21.0,U,3425.0,-3.849768600925597,2123.0,-1.982564679415073,3888.0,-3.2822155237377544,2,0.0,48.02003647268624,0.0,April,Monday,,Spring,,,,,,
2790,4508983699,20,ROYAL TECHNOLOGIES CORPORATION,556264,1025345001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"PLATE - ARM, SLIDE",Inj.Molded Plastics,256.0,1600.0,256.0,1600.0
2791,4508983699,24,ROYAL TECHNOLOGIES CORPORATION,556264,1027349001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"SHELL - SEAT, INNER",Inj.Molded Plastics,1284.4,380.0,1284.4,380.0
2792,4508983702,1,WEST MICHIGAN COATING LLC,558725,1023937001-9160,012,2019-04-15,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,7.0,,1595.0,-0.1743357096565133,531.0,0.5038461538461538,531.0,0.5038461538461538,1,624.7692307692307,0.5800307692307693,165.65761538461538,April,Monday,,Spring,BRACKET - SEAT,Plating/Sub Finisher,65.0,500.0,65.0,500.0
2793,4508983699,4,ROYAL TECHNOLOGIES CORPORATION,556264,1024380001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"ARM - CAP, LOWER, LH",Inj.Molded Plastics,435.6,792.0,435.6,792.0
2794,4508994037,1,SHORELINE CONTAINER LLC,522865,930201043,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,20x10,2.0MIL,LDPE,CLEARBAG",Packaging Materials,73.1,1000.0,73.1,1000.0
2795,4508983699,8,ROYAL TECHNOLOGIES CORPORATION,556264,1024790002-6059,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"ARM - STALK ADJUSTABLE, RH",Inj.Molded Plastics,880.2,540.0,880.2,540.0
2796,4508946786,2,MJ FOLEY CO,503976,MRO199981,X714,2019-03-28,2019-04-22 00:00:00,2019-04-18 00:00:00,-4.0,25.0,,321.0,-6.476635514018692,88.0,-5.227272727272728,338.0,-4.144970414201183,3,0.4402730375426621,517.7274402730379,23.568771331058024,April,Monday,,Spring,,,,,,
2797,4508983699,12,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,150.0,1500.0,150.0,1500.0
2798,4508991543,1,JEMNI INC,569547,930201037,013,2019-04-18,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,4.0,,6109.0,0.2558522914606,570.0,-0.0442477876106194,668.0,0.3740573152337858,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,28.5x23x45,1.0MIL,HDPE,CLEARBAG",Packaging Materials,77.92,300.0,77.92,300.0
2799,4508977939,1,SAMHONGSA CO LTD,557704,1036670001,030,2019-04-12,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,10.0,,861.0,0.7333333333333333,861.0,0.7333333333333333,861.0,0.7333333333333333,1,81.32558139534883,11.556511627906977,587.584418604651,April,Monday,,Spring,"CYLINDER - PNEU, STD",Gas/Hydr'c Clndr's,3670.8,760.0,3670.8,760.0
2800,4508953393,1,ERVINS GROUP LLC,542319,909045320,059,2019-04-01,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,21.0,,476.0,-0.9912663755458516,371.0,-0.7374301675977654,610.0,-0.6379310344827587,1,6264.333333333333,39.02627933333339,510.8352,April,Monday,,Spring,STRIP - DRAW,Upholstery Supplies,1197.0,45000.0,1197.0,45000.0
2801,4508993879,1,SHORELINE CONTAINER LLC,522865,920107304,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"CORR,RSC,30.5x28.875x13,275C,SHORTFLAP",Packaging Materials,672.25,125.0,672.25,125.0
2802,4508991332,9,MANSCO A DIVISION OF FASTENAL,529485,209774026,018,2019-04-18,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Monday,,Spring," SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,170.0,5000.0,170.0,5000.0
2803,4508983699,33,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6332,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"SUPPORT - BACK, MEMBRANE (TANGERINE)",Inj.Molded Plastics,226.56,96.0,226.56,96.0
2804,4508983699,37,ROYAL TECHNOLOGIES CORPORATION,556264,1038012001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"ARM - ACTUATOR, PNEUMATIC",Inj.Molded Plastics,240.0,750.0,240.0,750.0
2805,4508983699,41,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"LUMBAR ASSEMBLY, BLACK, 6205",Inj.Molded Plastics,666.6,220.0,666.6,220.0
2806,4508946668,1,MANSCO A DIVISION OF FASTENAL,529485,1027357001,018,2019-03-28,2019-04-22 00:00:00,2019-04-08 00:00:00,-14.0,25.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,1,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Monday,,Spring,"SPRING - SEAT, LEVER",Fasteners,114.7,1000.0,114.7,1000.0
2807,4508991332,1,MANSCO A DIVISION OF FASTENAL,529485,1023931001,018,2019-04-18,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Monday,,Spring,"PIN - SHLDR, DOUBLE END",Fasteners,807.5,1700.0,807.5,1700.0
2808,4508954903,2,DESIGNTEX  GROUP INC,501967,V_00035792-102,060,2019-04-01,2019-04-22 00:00:00,,,21.0,U,3425.0,-3.849768600925597,2123.0,-1.982564679415073,3888.0,-3.2822155237377544,2,0.0,48.02003647268624,0.0,April,Monday,,Spring,,,,,,
2809,4508983699,21,ROYAL TECHNOLOGIES CORPORATION,556264,1025485001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"HANDLE - TENSION, ADJUSTMENT, KNOB",Inj.Molded Plastics,136.5,525.0,136.5,525.0
2810,4508944095,1,GREAT LAKES LABEL LLC,559749,1037811005,040,2019-03-27,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,26.0,,375.0,1.7134986225895317,315.0,0.4019607843137255,324.0,0.3904761904761905,1,8654.815789473685,24.924484263157893,602.0218421052632,April,Monday,,Spring,"LABEL - TASK, CHAIR, PRODUCT ID, BLANK",Labels,1265.4,9000.0,1265.4,9000.0
2811,4508991332,5,MANSCO A DIVISION OF FASTENAL,529485,1025350001,018,2019-04-18,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Monday,,Spring,ARM - WASHER STEEL,Fasteners,140.0,4000.0,140.0,4000.0
2812,4508983699,25,ROYAL TECHNOLOGIES CORPORATION,556264,1027350001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"BEARING - SEAT, SLIDE, LH",Inj.Molded Plastics,423.5,550.0,423.5,550.0
2813,4508983699,29,ROYAL TECHNOLOGIES CORPORATION,556264,1027948001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,CHAIR - BACK BLACK,Inj.Molded Plastics,4659.0,300.0,4659.0,300.0
2814,4508945443,1,DESIGNTEX  GROUP INC,501967,V_00036219-401,060,2019-03-27,2019-04-22 00:00:00,2019-04-18 00:00:00,-4.0,26.0,,3425.0,-3.849768600925597,2123.0,-1.982564679415073,3888.0,-3.2822155237377544,1,0.0,48.02003647268624,0.0,April,Monday,,Spring,,,,,,
2815,4508994034,1,SHORELINE CONTAINER LLC,522865,930201043,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,20x10,2.0MIL,LDPE,CLEARBAG",Packaging Materials,73.1,1000.0,73.1,1000.0
2816,4508983699,9,ROYAL TECHNOLOGIES CORPORATION,556264,1024790002-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"ARM - STALK ADJUSTABLE, RH",Inj.Molded Plastics,1146.6,780.0,1146.6,780.0
2817,4508983699,13,ROYAL TECHNOLOGIES CORPORATION,556264,1025207001-6053,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,BUSHING - ARM SEAGULL,Inj.Molded Plastics,136.8,360.0,136.8,360.0
2818,4508994033,1,SHORELINE CONTAINER LLC,522865,930201043,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,20x10,2.0MIL,LDPE,CLEARBAG",Packaging Materials,73.1,1000.0,73.1,1000.0
2819,4508983699,17,ROYAL TECHNOLOGIES CORPORATION,556264,1025286001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"CAM - ADJUSTMENT, BACK",Inj.Molded Plastics,168.0,600.0,168.0,600.0
2820,4508994035,1,SHORELINE CONTAINER LLC,522865,930201043,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,20x10,2.0MIL,LDPE,CLEARBAG",Packaging Materials,73.1,1000.0,73.1,1000.0
2821,4508994040,1,SHORELINE CONTAINER LLC,522865,930201044,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,18x18,3.0MIL,LDPE,CLEARBAG",Packaging Materials,116.6,1000.0,116.6,1000.0
2822,4508983699,1,ROYAL TECHNOLOGIES CORPORATION,556264,1023930001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"CONTROL MECH - LINK, FRONT",Inj.Molded Plastics,881.28,864.0,881.28,864.0
2823,4508983699,5,ROYAL TECHNOLOGIES CORPORATION,556264,1024380002-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"ARM - CAP, LOWER, RH",Inj.Molded Plastics,508.2,924.0,508.2,924.0
2824,4508983693,1,SPECTRUM INDUSTRIES INC,521999,1025287002-9180,012,2019-04-15,2019-04-22 00:00:00,2019-04-25 00:00:00,3.0,7.0,D,1595.0,-0.1743357096565133,791.0,-1.187910643889619,791.0,-1.187910643889619,1,624.7692307692307,0.5800307692307693,165.65761538461538,April,Monday,,Spring,"BRACKET - SEAT, RH",Plating/Sub Finisher,291.2,1600.0,291.2,1600.0
2825,4508943932,1,ANCHOR WIPING CLOTH COMPANY,500288,1025208001,048,2019-03-27,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,26.0,,1032.0,-1.496571988246817,968.0,-1.4613778705636744,968.0,-1.4613778705636744,1,7469.578947368421,0.5029384210526316,3216.478863157895,April,Monday,,Spring,SPRING - ARM,Springs,345.0,5000.0,345.0,5000.0
2826,4508983699,42,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6249,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"LUMBAR ASSEMBLY, PLATINUM, 6249",Inj.Molded Plastics,431.2,140.0,431.2,140.0
2827,4508994041,1,SHORELINE CONTAINER LLC,522865,930201044,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,18x18,3.0MIL,LDPE,CLEARBAG",Packaging Materials,116.6,1000.0,116.6,1000.0
2828,4508991332,2,MANSCO A DIVISION OF FASTENAL,529485,1023933001,018,2019-04-18,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Monday,,Spring,"PIN - PIVOT, REAR, 10 MM",Fasteners,418.4,800.0,418.4,800.0
2829,4508991332,6,MANSCO A DIVISION OF FASTENAL,529485,1025483001,018,2019-04-18,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Monday,,Spring,"PIN - PIVOT, CAMLOCK, RIVET",Fasteners,357.03,900.0,357.03,900.0
2830,4508983699,30,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"SUPPORT - BACK, MEMBRANE (LICORICE)",Inj.Molded Plastics,398.0,200.0,398.0,200.0
2831,4508958976,1,ERVINS GROUP LLC,542319,908645832,059,2019-04-03,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,19.0,,476.0,-0.9912663755458516,371.0,-0.7374301675977654,610.0,-0.6379310344827587,1,6264.333333333333,39.02627933333339,510.8352,April,Monday,,Spring,"UNDERLAY - W/ADHESIVE, HARD",Upholstery Supplies,520.0,500.0,520.0,500.0
2832,4508971957,1,GRAND RAPIDS FOAM TECHNOLOGIES,505439,1027352001,017,2019-04-10,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,12.0,,2291.0,-0.3797752808988764,1411.0,-0.4829833454018827,1411.0,-0.4829833454018827,1,829.0533333333333,40.017756,1095.8025333333337,April,Monday,,Spring,"CUSHION - SEAT, CORE series 1",Urethane Products,2767.6,680.0,2767.6,680.0
2833,4508983699,34,ROYAL TECHNOLOGIES CORPORATION,556264,1027952001-6059,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"COVER - BACK, FRAME, LOWER STERLING",Inj.Molded Plastics,120.12,308.0,120.12,308.0
2834,4508983699,38,ROYAL TECHNOLOGIES CORPORATION,556264,1038020001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"HOLDER - SPRING, TAILS, DUAL",Inj.Molded Plastics,74.25,675.0,74.25,675.0
2835,4508983699,14,ROYAL TECHNOLOGIES CORPORATION,556264,1025207001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,BUSHING - ARM BLACK,Inj.Molded Plastics,81.6,240.0,81.6,240.0
2836,4508983699,18,ROYAL TECHNOLOGIES CORPORATION,556264,1025288001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,HANDLE - PNEU,Inj.Molded Plastics,288.96,672.0,288.96,672.0
2837,4508983699,22,ROYAL TECHNOLOGIES CORPORATION,556264,1025486001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"BEARING - FLANGED, 10 MM",Inj.Molded Plastics,144.0,4800.0,144.0,4800.0
2838,4508983699,26,ROYAL TECHNOLOGIES CORPORATION,556264,1027350002,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"BEARING - SEAT, SLIDE, RH",Inj.Molded Plastics,423.5,550.0,423.5,550.0
2839,4508983699,2,ROYAL TECHNOLOGIES CORPORATION,556264,1024376001-6059,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"ARM - CAP, OVERMOLD",Inj.Molded Plastics,1386.24,912.0,1386.24,912.0
2840,4508983699,6,ROYAL TECHNOLOGIES CORPORATION,556264,1024382001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"CUSHION - ARM, CAP, BACKER",Inj.Molded Plastics,150.15,1365.0,150.15,1365.0
2841,4508983699,10,ROYAL TECHNOLOGIES CORPORATION,556264,1025204001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"ACTIVATOR - ARM, LH",Inj.Molded Plastics,230.0,1000.0,230.0,1000.0
2842,4508993878,1,SHORELINE CONTAINER LLC,522865,920107120,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"CORR,HSC,14.75X5.25X12.375,32C,D/C,SHOE",Packaging Materials,315.6,400.0,315.6,400.0
2843,4508994038,1,SHORELINE CONTAINER LLC,522865,930201044,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,18x18,3.0MIL,LDPE,CLEARBAG",Packaging Materials,116.6,1000.0,116.6,1000.0
2844,4508991332,7,MANSCO A DIVISION OF FASTENAL,529485,191445005,041,2019-04-18,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,4.0,,481.0,-2.299163179916318,477.0,-2.5157894736842104,11866.0,-2.288487508440243,9,771.2941176470588,1.295464705882353,1391.648,April,Monday,,Spring,"SCREW - TPG, RDH, WSHR, M5 X 2.25 X 6.5",Hardware,65.0,1000.0,65.0,1000.0
2845,4508983699,35,ROYAL TECHNOLOGIES CORPORATION,556264,1027952001-6205,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"COVER - BACK, FRAME, LOWER BLACK",Inj.Molded Plastics,95.48,308.0,95.48,308.0
2846,4508994039,1,SHORELINE CONTAINER LLC,522865,930201044,013,2019-04-19,2019-04-22 00:00:00,2019-04-22 00:00:00,0.0,3.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Monday,,Spring,"POLY,BAG,18x18,3.0MIL,LDPE,CLEARBAG",Packaging Materials,116.6,1000.0,116.6,1000.0
2847,4508983699,39,ROYAL TECHNOLOGIES CORPORATION,556264,1064752001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,INSERT - MEMBRANE SCREW BOSS,Inj.Molded Plastics,100.0,2000.0,100.0,2000.0
2848,4508983699,43,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6295,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"LUMBAR ASSEMBLY, GRAPHITE (MERLE), 6295",Inj.Molded Plastics,311.0,100.0,311.0,100.0
2849,4508991332,3,MANSCO A DIVISION OF FASTENAL,529485,1023933002,018,2019-04-18,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Monday,,Spring,"PIN - PIVOT, FRONT, 10 MM",Fasteners,427.5,900.0,427.5,900.0
2850,4508983699,23,ROYAL TECHNOLOGIES CORPORATION,556264,1025487001,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"COVER - MECHANISM, AUTOMATIQUE",Inj.Molded Plastics,420.48,576.0,420.48,576.0
2851,4508983699,27,ROYAL TECHNOLOGIES CORPORATION,556264,1027351001-6053,073,2019-04-15,2019-04-22 00:00:00,2019-04-19 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,44,868.6581196581196,3.905899031339037,966.555354700855,April,Monday,,Spring,"SHELL - SEAT, OUTER, SEAGULL",Inj.Molded Plastics,594.0,264.0,594.0,264.0
